/* DATA DESCRIPTION:
Citation:	Heuzé, Céline; Karam, Salar; Muchowski, Julia; Padilla, Alexandra; Stranne, Christian; Gerke, Lennart; Tanhua, Toste; Ulfsbo, Adam; Laber, Christien; Stedmon, Colin A (2022): Physical Oceanography measured on bottle water samples during ODEN expedition SO21 for the Synoptic Arctic Survey [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.951264
Abstract:	Discrete bottle values of Temperature, Salinity, Dissolved Oxygen, Chlorophyll A fluorescence and Coloured Dissolved Organic Matter (CDOM) collected in the Arctic Ocean, over the western Eurasian Basin and Lomonosov Ridge, between 2 August and 11 September 2021, from I/B Oden. This is the Swedish contribution to the international Synoptic Arctic Survey. This dataset merges the bottle data from the full-depth physical CTD and the shallow biological CTD. Both systems had the standard SeaBird SBE911 plus system with dual sensors to measure in-situ temperature and conductivity and single sensors measuring pressure and oxygen. The physical CTD also had a CDOM sensor (Turner Cyclops fluorometer), while the Chl-A fluorometer (WET Labs, ECO-AFL/FL) was moved throughout the expedition between the two systems. Salinity, Oxygen, Chl-A fluorescence and CDOM were calibrated against sample data collected and analysed by the co-authors: 
	- Salinity samples from the deep stations were analysed post-cruise using a salinometer (Guildline Autosal) and IAPSO standard seawater at the GEOMAR, Germany. 
	- Dissolved oxygen was determined onboard using an automatic Winkler titration setup with UV detection (Scripps Institute of Oceanography Oxygen Titration System version 2.35m). 
	- Chl-A concentration was determined post-cruise from flow cytometry (FCM) at Linnaeus University, Sweden. The samples consisted of 4 mL cryovials, of which 3.8 mL was sample water and 76 μL 25% EM grade glutaraldehyde solution (Glu stock). The samples incubated at room temperature for 5 minutes before flash freezing in liquid nitrogen and then placing in the -80 °C freezer in cryoboxes. 
	- CDOM was determined post-cruise at the National Institute of Aquatic Resources - DTU Aqua, Denmark, following the method of Lawaetz and Stedmon (2009) 
	This dataset contains the bottle data of the casts where bottles were fired. For more information about each sensor and their calibration, the reader is invited to check the cruise report (final version submitted on 20 September; shareable version with DOI coming soon)
Keyword(s):	Arctic; Bottle data; CDOM; Chl-a; CTD/Rosette; oceanography; Oxygen; Salinity; Temperature; Synoptic Arctic Survey
Further details:	Snoeijs-Leijonmalm, Pauline (2022): Expedition Report SWEDARCTIC: Synoptic Arctic Survey 2021 with icebreaker Oden. Swedish Polar Research Secretariat, http://polar.diva-portal.org/smash/record.jsf?pid=diva2%3A1712331&dswid=8122, https://download.pangaea.de/reference/116349/attachments/FULLTEXT01.pdf
Project(s):	Arctic Research Icebreaker Consortium: A strategy for meeting the needs for marine-based research in the Arctic (ARICE) (URI: https://doi.org/10.3030/730965)
	Der arktische Ozean 2020 – Ventilationszeitskalen, anthropogener Kohlenstoff und Variabilität in einer sich verändernden Umgebung (DFG_456675218) (URI: https://gepris.dfg.de/gepris/projekt/456675218)
	New insights on ocean circulation and the fate of organic carbon in the Arctic Ocean (NOC) (URI: https://orbit.dtu.dk/en/projects/new-insights-on-ocean-circulation-and-the-fate-of-organic-carbon-/)
	Why is the deep Arctic Ocean Warming? (WAOW)
Funding:	German Research Foundation (DFG) (URI: http://www.dfg.de/en/), grant/award no. AE 93/21-1: Der arktische Ozean 2020 – Ventilationszeitskalen, anthropogener Kohlenstoff und Variabilität in einer sich verändernden Umgebung
	German Research Foundation (DFG) (URI: http://www.dfg.de/en/), grant/award no. TA 317/8-1: Der arktische Ozean 2020 – Ventilationszeitskalen, anthropogener Kohlenstoff und Variabilität in einer sich verändernden Umgebung
	Hasselblad Foundation, grant/award no. 2019-1218: Carbon and Tracer Chemistry in the Arctic Ocean (CATCHEM)
	Horizon 2020 (H2020) (URI: https://ec.europa.eu/programmes/horizon2020/), grant/award no. 730965: Arctic Research Icebreaker Consortium: A strategy for meeting the needs for marine-based research in the Arctic (ARICE) (URI: doi:10.3030/730965)
	Independent Research Fund Denmark (DFF) (URI: https://dff.dk/en), grant/award no. 9040-00266B: New insights on ocean circulation and the fate of organic carbon in the Arctic Ocean
	Swedish Research Council (VR), grant/award no. 2018-01398_Formas: Drivers of anthropogenic changes in carbon storage and ocean acidification in the new Arctic Ocean (DRACO2) (URI: https://www.vr.se/english/swecris.html#/project/2018-01398_Formas)
	Swedish Research Council (VR), grant/award no. 2018-03859_VR: Why is the deep Arctic Ocean Warming? (URI: https://www.vr.se/english/swecris.html#/project/2018-03859_VR)
Coverage:	MEDIAN LATITUDE: 86.728108 * MEDIAN LONGITUDE: -33.823488 * SOUTH-BOUND LATITUDE: 81.506833 * WEST-BOUND LONGITUDE: -151.078000 * NORTH-BOUND LATITUDE: 89.922833 * EAST-BOUND LONGITUDE: 66.605667
	DATE/TIME START: 2021-08-02T15:17:08 * DATE/TIME END: 2021-09-11T12:42:25
	MINIMUM DEPTH, water: 1.286185899 m * MAXIMUM DEPTH, water: 4335.721255000 m
Event(s):	SO21_01-01 * LATITUDE: 81.506833 * LONGITUDE: 26.737833 * DATE/TIME: 2021-08-02T15:17:08 * ELEVATION: -1243.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_03-01 * LATITUDE: 82.021167 * LONGITUDE: 30.367667 * DATE/TIME: 2021-08-03T11:49:58 * ELEVATION: -3247.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_03-02 * LATITUDE: 82.063500 * LONGITUDE: 30.446500 * DATE/TIME: 2021-08-03T15:56:32 * ELEVATION: -3233.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_05-01 * LATITUDE: 83.086167 * LONGITUDE: 29.426167 * DATE/TIME: 2021-08-04T10:13:06 * ELEVATION: -3925.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_05-02 * LATITUDE: 83.095833 * LONGITUDE: 29.363500 * DATE/TIME: 2021-08-04T11:50:47 * ELEVATION: -3930.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_05-03 * LATITUDE: 83.119333 * LONGITUDE: 29.480500 * DATE/TIME: 2021-08-04T17:29:40 * ELEVATION: -3912.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_07-01 * LATITUDE: 84.276833 * LONGITUDE: 30.613500 * DATE/TIME: 2021-08-05T09:06:04 * ELEVATION: -3990.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_07-03 * LATITUDE: 84.287833 * LONGITUDE: 30.365833 * DATE/TIME: 2021-08-05T12:30:08 * ELEVATION: -3928.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_07-04 * LATITUDE: 84.300000 * LONGITUDE: 30.254333 * DATE/TIME: 2021-08-05T14:46:52 * ELEVATION: -3903.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_07-05 * LATITUDE: 84.307500 * LONGITUDE: 30.211667 * DATE/TIME: 2021-08-05T16:22:44 * ELEVATION: -3898.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_08-01 * LATITUDE: 86.287333 * LONGITUDE: 30.915333 * DATE/TIME: 2021-08-07T13:20:19 * ELEVATION: -2131.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_08-02 * LATITUDE: 86.290167 * LONGITUDE: 30.783333 * DATE/TIME: 2021-08-07T15:01:10 * ELEVATION: -2017.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_08-03 * LATITUDE: 86.341500 * LONGITUDE: 30.638833 * DATE/TIME: 2021-08-07T20:20:41 * ELEVATION: -2529.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_08-04 * LATITUDE: 86.386167 * LONGITUDE: 31.780167 * DATE/TIME: 2021-08-08T08:43:02 * ELEVATION: -2799.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_08-06 * LATITUDE: 86.396000 * LONGITUDE: 32.343333 * DATE/TIME: 2021-08-08T13:37:39 * ELEVATION: -3007.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_08-09 * LATITUDE: 86.447333 * LONGITUDE: 33.396167 * DATE/TIME: 2021-08-08T21:52:01 * ELEVATION: -3463.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_11-01 * LATITUDE: 87.049667 * LONGITUDE: 30.769167 * DATE/TIME: 2021-08-09T10:53:29 * ELEVATION: -3983.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_13-01 * LATITUDE: 88.033333 * LONGITUDE: 29.352000 * DATE/TIME: 2021-08-10T08:51:00 * ELEVATION: -4299.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_13-03 * LATITUDE: 88.037333 * LONGITUDE: 29.526667 * DATE/TIME: 2021-08-10T13:48:36 * ELEVATION: -4279.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_13-04 * LATITUDE: 88.045167 * LONGITUDE: 29.540500 * DATE/TIME: 2021-08-10T17:37:43 * ELEVATION: -4279.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_13-05 * LATITUDE: 88.049333 * LONGITUDE: 29.583333 * DATE/TIME: 2021-08-10T19:31:21 * ELEVATION: -4274.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_16-01 * LATITUDE: 88.996500 * LONGITUDE: 25.098333 * DATE/TIME: 2021-08-12T08:37:07 * ELEVATION: -4274.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_16-03 * LATITUDE: 88.976333 * LONGITUDE: 24.394000 * DATE/TIME: 2021-08-12T13:14:56 * ELEVATION: -4278.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_16-04 * LATITUDE: 88.963500 * LONGITUDE: 23.897500 * DATE/TIME: 2021-08-12T15:38:23 * ELEVATION: -4277.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_16-05 * LATITUDE: 88.956000 * LONGITUDE: 23.448833 * DATE/TIME: 2021-08-12T17:23:29 * ELEVATION: -4279.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_16-06 * LATITUDE: 88.944667 * LONGITUDE: 22.730667 * DATE/TIME: 2021-08-12T21:59:29 * ELEVATION: -4283.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_18-01 * LATITUDE: 89.179167 * LONGITUDE: 23.245833 * DATE/TIME: 2021-08-13T08:43:38 * ELEVATION: -4252.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_18-03 * LATITUDE: 89.168667 * LONGITUDE: 23.318667 * DATE/TIME: 2021-08-13T11:43:37 * ELEVATION: -4251.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_18-04 * LATITUDE: 89.159667 * LONGITUDE: 23.632333 * DATE/TIME: 2021-08-13T13:44:02 * ELEVATION: -4251.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_18-05 * LATITUDE: 89.151833 * LONGITUDE: 23.971667 * DATE/TIME: 2021-08-13T15:13:07 * ELEVATION: -4250.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_20-01 * LATITUDE: 89.613167 * LONGITUDE: 16.992500 * DATE/TIME: 2021-08-14T09:09:17 * ELEVATION: -4146.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_20-02 * LATITUDE: 89.611167 * LONGITUDE: 16.763167 * DATE/TIME: 2021-08-14T11:33:26 * ELEVATION: -4144.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_20-03 * LATITUDE: 89.601833 * LONGITUDE: 17.014667 * DATE/TIME: 2021-08-14T16:32:58 * ELEVATION: -4151.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_22-08 * LATITUDE: 89.920333 * LONGITUDE: 60.755833 * DATE/TIME: 2021-08-16T00:43:30 * ELEVATION: -4218.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_22-09 * LATITUDE: 89.919500 * LONGITUDE: 62.198833 * DATE/TIME: 2021-08-16T03:41:37 * ELEVATION: -4215.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_22-10 * LATITUDE: 89.922000 * LONGITUDE: 64.807333 * DATE/TIME: 2021-08-16T08:44:26 * ELEVATION: -4210.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_22-11 * LATITUDE: 89.922833 * LONGITUDE: 66.605667 * DATE/TIME: 2021-08-16T10:45:47 * ELEVATION: -4207.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_24-01 * LATITUDE: 89.514667 * LONGITUDE: -144.150667 * DATE/TIME: 2021-08-18T03:05:00 * ELEVATION: -3869.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_24-02 * LATITUDE: 89.514333 * LONGITUDE: -144.138667 * DATE/TIME: 2021-08-18T04:35:00 * ELEVATION: -3860.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_24-03 * LATITUDE: 89.514333 * LONGITUDE: -144.142000 * DATE/TIME: 2021-08-18T05:40:00 * ELEVATION: -3860.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_25-01 * LATITUDE: 89.317167 * LONGITUDE: -147.990833 * DATE/TIME: 2021-08-18T15:48:58 * ELEVATION: -3285.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_25-02 * LATITUDE: 89.321500 * LONGITUDE: -147.874667 * DATE/TIME: 2021-08-18T17:06:19 * ELEVATION: -3282.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_26-01 * LATITUDE: 89.110833 * LONGITUDE: -149.973500 * DATE/TIME: 2021-08-19T01:22:11 * ELEVATION: -1365.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_26-02 * LATITUDE: 89.115667 * LONGITUDE: -150.041833 * DATE/TIME: 2021-08-19T02:39:55 * ELEVATION: -1366.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_26-03 * LATITUDE: 89.097167 * LONGITUDE: -149.476000 * DATE/TIME: 2021-08-19T09:25:08 * ELEVATION: -1322.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_26-05 * LATITUDE: 89.107000 * LONGITUDE: -149.881667 * DATE/TIME: 2021-08-19T13:04:45 * ELEVATION: -1364.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_26-11 * LATITUDE: 89.137833 * LONGITUDE: -151.078000 * DATE/TIME: 2021-08-20T04:12:47 * ELEVATION: -1373.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_28-01 * LATITUDE: 88.744333 * LONGITUDE: -136.452000 * DATE/TIME: 2021-08-21T05:26:08 * ELEVATION: -3906.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_28-02 * LATITUDE: 88.743000 * LONGITUDE: -136.517833 * DATE/TIME: 2021-08-21T07:08:56 * ELEVATION: -3906.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_28-03 * LATITUDE: 88.739500 * LONGITUDE: -136.901667 * DATE/TIME: 2021-08-21T11:08:47 * ELEVATION: -3911.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_30-01 * LATITUDE: 88.507167 * LONGITUDE: -129.804167 * DATE/TIME: 2021-08-21T22:04:33 * ELEVATION: -3717.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_30-02 * LATITUDE: 88.510667 * LONGITUDE: -129.768833 * DATE/TIME: 2021-08-21T23:44:46 * ELEVATION: -3717.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_30-03 * LATITUDE: 88.522333 * LONGITUDE: -129.444667 * DATE/TIME: 2021-08-22T04:13:52 * ELEVATION: -3520.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_30-11 * LATITUDE: 88.589167 * LONGITUDE: -127.604833 * DATE/TIME: 2021-08-23T08:36:37 * ELEVATION: -3954.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_30-13 * LATITUDE: 88.632333 * LONGITUDE: -129.079167 * DATE/TIME: 2021-08-23T13:45:12 * ELEVATION: -3833.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_32-02 * LATITUDE: 88.386833 * LONGITUDE: -115.692333 * DATE/TIME: 2021-08-24T13:13:54 * ELEVATION: -2848.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
	SO21_33-01 * LATITUDE: 88.098667 * LONGITUDE: -100.601667 * DATE/TIME: 2021-08-25T02:24:22 * ELEVATION: -2952.0 m * LOCATION: Arctic Ocean * CAMPAIGN: SAS-Oden_2021 (SO21) * BASIS: Oden * METHOD/DEVICE: Conductivity-Temperature-Depth- profiler (CTD), Sea-Bird Scientific, SBE 911plus * COMMENT: Elevation retrieved from GEBCO
